episode,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,mode
8,-0.5814419932400658,40.807040576019546,30696.412798093006,1459839406.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.5934571351564654,40.804267471107146,30697.119234317215,1459839411.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.6054584862122243,40.801490212418834,30697.68129641391,1459839416.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.61744589184355,40.79870866769644,30698.07777394629,1459839421.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.6294192415936738,40.79592291873647,30698.287959474477,1459839426.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.641378454729457,40.79313321024002,30698.291782643948,1459839431.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.6533234681456949,40.790339902824755,30698.069886509875,1459839436.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.6652542270947055,40.78754343327749,30697.60366302848,1459839441.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.6771706787553928,40.784744283012095,30696.875261256704,1459839446.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.6890727683538393,40.78194295440414,30695.867578653488,1459839451.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7009604374092698,40.779139954001316,30694.56424315277,1459839456.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7128336236483612,40.77633578135604,30692.949591443212,1459839461.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7246922621615085,40.773530922227174,30691.008647129067,1459839466.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7365362874342308,40.77072584503173,30688.72710110442,1459839471.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7483656359547404,40.76792099961397,30686.09129547784,1459839476.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7601802491631681,40.76511681759324,30683.088211663675,1459839481.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7719800765635667,40.762313713727295,30679.705462746635,1459839486.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7837650788649002,40.759512087876374,30675.931289873897,1459839491.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.7955352310521653,40.75671232727108,30671.754562193382,1459839496.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.8072905253149688,40.75391480887865,30667.164779705956,1459839501.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.8190309737799958,40.751119901729744,30662.15207831075,1459839506.0,95173.54,74.2,225.0,10.5,-7.399999999999999,20.5,3
8,-0.8307566110075306,40.748327969117554,30656.707236280316,1459839511.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.8424733557351294,40.745654766124574,30631.757009357018,1459839516.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.8542023478939952,40.7429593365326,30605.91029268506,1459839521.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.8659440071573808,40.74024299090653,30579.174697011767,1459839526.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.8776986808702653,40.737506908560015,30551.554700235625,1459839531.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.8894666492545683,40.73475215122881,30523.05168745968,1459839536.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.901248130223822,40.731979676158495,30493.664033452318,1459839541.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9130432836812472,40.72919034852831,30463.38721959947,1459839546.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9248522152084907,40.72638495317871,30432.213978800097,1459839551.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9366749790821012,40.72356420564508,30400.134462991682,1459839556.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9485115805810497,40.72072876252584,30367.13642903771,1459839561.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9603619775713255,40.71787923123019,30333.205439543668,1459839566.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.97222608137308,40.71501617916204,30298.325075795874,1459839571.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9841037569322315,40.7121401424017,30262.47716045779,1459839576.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-0.9959948223321813,40.70925163394888,30225.64198794061,1459839581.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.007899047692602,40.70635115158894,30187.79856052122,1459839586.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.019816153511415,40.703439185440885,30148.924828344774,1459839591.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.0317458085133118,40.70051622524075,30108.997931451675,1459839596.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.0436876270737478,40.69758276740801,30067.994441936244,1459839601.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.0556411662915148,40.69463932193598,30025.890604296786,1459839606.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.0676059227861017,40.691686419139664,29982.662571985762,1459839611.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.0795813292984915,40.688724616285924,29938.286638117777,1459839616.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.0915667511763196,40.685754504120915,29892.73945823333,1459839621.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.1035614828270726,40.682776713297535,29845.998262928308,1459839626.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.115564744226994,40.67979192069052,29798.04105801054,1459839631.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.127575677579439,40.67680085556758,29748.846809589406,1459839636.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.1395933442255037,40.673804305560466,29698.395611082895,1459839641.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.151616721922727,40.67080312234922,29646.66882846535,1459839646.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.163644702625205,40.6677982269346,29593.649219090315,1459839651.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.175676090920917,40.664790614328254,29539.321018004404,1459839656.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.1877096033090446,40.661781357437135,29483.669983701104,1459839661.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.199743868530257,40.6587716098608,29426.68339261025,1459839666.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.2117774291935275,40.65576260726094,29368.349968115843,1459839671.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.223808744969525,40.6527556669089,29308.659725341055,1459839676.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.2358361976364003,40.6497521849792,29247.60370707826,1459839681.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.2478580982604375,40.64675363114878,29185.17357873371,1459839686.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.259872696762084,40.64376154010041,29121.36104054762,1459839691.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.271878194048826,40.64077749963241,29056.157003046716,1459839696.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.2838727567864374,40.637803135264065,28989.550455975983,1459839701.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.2958545347361512,40.63484009150595,28921.526941151395,1459839706.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.307821680433007,40.63189001033497,28852.06651553784,1459839711.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.3197723708747846,40.62895450784969,28781.141063576448,1459839716.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.3317048309252053,40.62603515052893,28708.710791928897,1459839721.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.343617358447462,40.62313343288917,28634.71972674871,1459839726.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.3555083519496183,40.620250758519184,28559.090056805944,1459839731.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.367376342920119,40.61738842633072,28481.715267513657,1459839736.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.3792200371591146,40.61454762328022,28402.45225731571,1459839741.0,90891.94,38.6,225.9,14.4,-6.399999999999999,17.6,1
8,-1.3910383721319615,40.61172942371383,28321.113105150416,1459839746.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.4026309824549053,40.60908319205561,28230.904178355126,1459839751.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.4142038785635662,40.60645335830048,28137.408349258614,1459839756.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.4257565354684516,40.6038404166372,28040.70664783227,1459839761.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.437288958069034,40.60124458634534,27940.9583484276,1459839766.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.4488015749392118,40.59866579451441,27838.384568066493,1459839771.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.460295059544198,40.59610367398897,27733.242062604826,1459839776.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.47177012062332,40.59355756907285,27625.79440341015,1459839781.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.4832273064891144,40.59102653984779,27516.2875633579,1459839786.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.4946668546392223,40.58850935787856,27404.9340006,1459839791.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5060885988814792,40.58600448979355,27291.905749135545,1459839796.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5174919315098714,40.58351006881712,27177.33461072551,1459839801.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5288758121876347,40.58102385694337,27061.31677661967,1459839806.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.540238816656596,40.578543202244376,26943.91959006149,1459839811.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5515792234996624,40.576064997290025,26825.18897212283,1459839816.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5628951425494861,40.57358564613046,26705.156786016647,1459839821.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5741846918447004,40.57110104876596,26583.84790993768,1459839826.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.585446229837027,40.56860661338784,26461.287003395708,1459839831.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.5966786450724504,40.56609730800794,26337.504931417167,1459839836.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6078816969219571,40.56356776501928,26212.54461412208,1459839841.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6190563895640073,40.56101245583402,26086.465764975477,1459839846.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.630205350103092,40.55842595843777,25959.347664470464,1459839851.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6413331733968595,40.555803345278186,25831.28892459817,1459839856.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6524466915448401,40.55314071133691,25702.40331456647,1459839861.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6635551213831938,40.55043582220532,25572.81133260227,1459839866.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6746700323049413,40.54768877006765,25442.628419522356,1459839871.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6858050581809652,40.54490239258186,25311.95229852125,1459839876.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.6969752660234492,40.542082111167204,25180.853135241978,1459839881.0,90891.94,63.1,232.6,14.4,-7.0,20.5,1
8,-1.708196120375728,40.53923490544233,25049.36994132082,1459839886.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7192815962769221,40.53563276082449,24923.635385345744,1459839891.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7303932645838467,40.532038226810414,24797.003008904765,1459839896.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7415478772406279,40.52846425961396,24669.392867316066,1459839901.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7527602251822656,40.524915923068484,24540.768958799395,1459839906.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7640423661249696,40.52139239235457,24411.131928755578,1459839911.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7754029586868016,40.51789013046306,24280.5137111884,1459839916.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.7868466616888594,40.514406454240024,24148.97545393891,1459839921.0,90891.94,52.7,239.9,14.4,-6.5,15.8,1
8,-1.798373475156686,40.51094222730074,24016.605502716455,1459839926.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.8098678207272794,40.50895853389396,23896.176840332075,1459839931.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.8212898574649705,40.506941328626105,23777.194234034345,1459839936.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.832639410882232,40.50488798750883,23659.619979330575,1459839941.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.8439163108772492,40.50279522796975,23543.410227301847,1459839946.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.855120290498455,40.50065915357269,23428.518899200815,1459839951.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.8662509059204624,40.49847535226172,23314.90129307284,1459839956.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.8773074807411285,40.496239055863334,23202.51760509827,1459839961.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.888289070528527,40.49394535494394,23091.336652592865,1459839966.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.8991944302802004,40.4915894351005,22981.34015360025,1459839971.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9100219475250209,40.48916675639569,22872.527980732215,1459839976.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9207694818317802,40.48667304641988,22764.924825135113,1459839981.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9314340440359399,40.48410395335802,22658.588537705567,1459839986.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9420112925331514,40.48145428042698,22553.61965252863,1459839991.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9524949790054136,40.478717004487535,22450.169404454038,1459839996.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9628767871189998,40.475882840336745,22348.439065566934,1459840001.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9731473559064956,40.47294172449111,22248.658165560275,1459840006.0,90891.94,52.7,239.9,14.4,-6.5,15.8,4
8,-1.9832991291725601,40.46988732697303,22151.031508800694,1459840011.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-1.9935294279450626,40.466889466567615,22049.32565768486,1459840016.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.003650118712071,40.46381464921706,21949.784563356523,1459840021.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.0136615210401168,40.46066363869835,21852.45357659715,1459840026.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.023572594104904,40.45745144198727,21757.21980476262,1459840031.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.033398199924155,40.454202450456094,21663.85294317414,1459840036.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.0431541662347237,40.45094202497958,21572.083683294404,1459840041.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.0528536981791228,40.44769059628541,21481.662263719816,1459840046.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.062506230986221,40.4444620208186,21392.37842875953,1459840051.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.07211781146346,40.44126451211305,21304.056502496605,1459840056.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.0816919341799913,40.43810225943667,21216.542387227655,1459840061.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.091230296733928,40.43497681638444,21129.690986025,1459840066.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.1007333400322037,40.43188804593307,21043.356261830384,1459840071.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.110200600745728,40.4288346834426,20957.383636533923,1459840076.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.119630937558759,40.425814632222384,20871.60395711756,1459840081.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.1290226853436716,40.42282508855847,20785.82849043044,1459840086.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.1383737771868767,40.419862566973144,20699.844806196394,1459840091.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.147681863257369,40.416922880118065,20613.41381504973,1459840096.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.156944448916083,40.41400112356273,20526.268620871226,1459840101.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.1661590710498606,40.411091720956875,20438.116213846377,1459840106.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.175323530203984,40.40818859212885,20348.64332085217,1459840111.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.184436196144613,40.40528550008186,20257.52781440668,1459840116.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.1934964058534603,40.40237658688845,20164.456735813976,1459840121.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.20250497386859,40.39945699709646,20069.150928903495,1459840126.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.2114648273325654,40.39652331735587,19971.394330358493,1459840131.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.2203817438935864,40.393573418826605,19871.06337350608,1459840136.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.229265088510341,40.3906053397731,19768.14973948878,1459840141.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.238128315815352,40.38761522594627,19662.769467897044,1459840146.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.2469888723108804,40.384595018353465,19555.15452065373,1459840151.0,90891.94,54.2,246.7,14.4,-6.300000000000001,9.7,4
8,-2.255867071645973,40.3815313035326,19445.628815773227,1459840156.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.264329648897067,40.37886178564445,19330.620808929943,1459840161.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.27274257915226,40.37617060831334,19216.50528034629,1459840166.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.281114428679552,40.37342118839084,19103.334812903795,1459840171.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.2894500685061807,40.3705778520844,18991.118733155974,1459840176.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.2977494771955853,40.36761424536659,18879.852312089824,1459840181.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.306007655345775,40.36451967223382,18769.540355170848,1459840186.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.314216033372186,40.36129973002346,18660.20895956008,1459840191.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.3223650265480478,40.35797094398829,18551.905046116535,1459840196.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.3304466974782474,40.354552984753894,18444.689462175385,1459840201.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.3384564737656888,40.35106252921698,18338.63058056331,1459840206.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.3463934959504495,40.34751030537752,18233.80244879467,1459840211.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.3542598247160567,40.34390050666156,18130.28932193736,1459840216.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.362058996176873,40.34023095739685,18028.19864843812,1459840221.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.3697943205003846,40.3364925498751,17927.68592486166,1459840226.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.377467140847857,40.33266700514456,17828.99408613212,1459840231.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.385075338202412,40.32872354352044,17732.49950632559,1459840236.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.392613071436265,40.32461926632973,17638.721855990774,1459840241.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.400073906389657,40.32031405295023,17548.20313136875,1459840246.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.4074582366428587,40.31580438940222,17461.213007774808,1459840251.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.414778994366232,40.31114659712858,17377.527933397538,1459840256.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.422057778308405,40.306432585605485,17296.60593997212,1459840261.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.4293164173991255,40.30174629441297,17217.93612241374,1459840266.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.436573043837812,40.29714617493462,17141.18425765781,1459840271.0,90891.94,69.1,253.0,14.4,-6.399999999999999,5.9,4
8,-2.443842328147616,40.292669728616225,17066.159168824088,1459840276.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.4512130254035323,40.28833186548982,16991.321116429095,1459840281.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.4585923591058725,40.28409963998,16917.470585444942,1459840286.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.465988620955776,40.279993387150434,16844.523874474864,1459840291.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.4734104248567332,40.27603172875636,16772.405794782902,1459840296.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.4808662303410784,40.27223168967239,16701.03880552883,1459840301.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.4883638401357295,40.26860851541581,16630.33236883078,1459840306.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.4959099478235136,40.26517535925283,16560.17316323595,1459840311.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.503509798142233,40.2619429849086,16490.417500256117,1459840316.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.5111670009860227,40.258919599552584,16420.88729531644,1459840321.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.5188835066896855,40.256110875849714,16351.370442674579,1459840326.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.5266597129693324,40.253520152939316,16281.625724920625,1459840331.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.5344946465678517,40.25114874829787,16211.391741335743,1459840336.0,90891.94,82.8,258.2,14.4,-6.609999999999999,5.27,4
8,-2.542386155247295,40.24899628536992,16140.398927404292,1459840341.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5438780784553723,40.247032207161105,16045.790099240416,1459840346.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.545038538206836,40.245303586077256,15947.757464369939,1459840351.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5459137636741005,40.243812101333866,15846.54723660366,1459840356.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5465502449380875,40.24255365829577,15742.492719347847,1459840361.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.546991476576319,40.24151964887377,15636.007783600271,1459840366.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.54727635355212,40.240698467282805,15527.57948382884,1459840371.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5474388553330907,40.24007693879966,15417.756493748624,1459840376.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5475085033335882,40.23964139463805,15307.13067608569,1459840381.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5475111505198855,40.239378298161604,15196.311494137552,1459840386.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5474698101837276,40.23927449043998,15085.895952761332,1459840391.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5474053661176495,40.23931720535866,14976.43884519445,1459840396.0,99739.94,70.4,257.4,12.5,-5.73,3.2,4
8,-2.5473371030978913,40.23949399971482,14868.428297487191,1459840401.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5464312480832474,40.24009902863247,14763.412158624853,1459840406.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.54556038171357,40.24078857021919,14660.386793030393,1459840411.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5447399398667696,40.24155473210571,14559.571766902138,1459840416.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.543985085493859,40.24238951537998,14461.111041645458,1459840421.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.543310674037123,40.24328479381264,14365.08199188165,1459840426.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5427311841282454,40.2442323108576,14271.507303749666,1459840431.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5422606402814627,40.24522368896704,14180.367302832989,1459840436.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5419125467239416,40.24625044950532,14091.611234980423,1459840441.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.541699843853772,40.24730404409785,14005.166834195663,1459840446.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5416348916653173,40.24837589931536,13920.948052116832,1459840451.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5417294779645374,40.24945747631048,13838.861117473614,1459840456.0,99739.94,75.4,262.3,12.5,-5.16,2.1099999999999994,4
8,-2.5419948435744666,40.25054034571903,13758.80921013968,1459840461.0,90891.94,96.4,262.5,14.4,-7.27,5.86,4
